SAMPLE_ID,READ1_PATH_FASTQC_REPORT,FASTQC_VERSION,READ1_N_READS_SEQUENCED,READ1_SEQUENCING_READ_LENGTH,READ1_GC,READ1_PER_BASE_SEQUENCE_QUALITY,READ1_PER_TILE_SEQUENCE_QUALITY,READ1_PER_BASE_SEQUENCE_CONTENT,READ1_PER_SEQUENCE_GC_CONTENT,READ1_PER_BASE_N_CONTENT,READ1_SEQUENCE_DUPLICATION_LEVELS,READ1_DEDUPLICATED_PERCENTAGE,READ1_OVERREPRESENTED_SEQUENCES,READ1_ADAPTER_CONTENT,READ1_KMER_CONTENT,READ2_PATH_FASTQC_REPORT,READ2_N_READS_SEQUENCED,READ2_SEQUENCING_READ_LENGTH,READ2_GC,READ2_PER_BASE_SEQUENCE_QUALITY,READ2_PER_TILE_SEQUENCE_QUALITY,READ2_PER_BASE_SEQUENCE_CONTENT,READ2_PER_SEQUENCE_GC_CONTENT,READ2_PER_BASE_N_CONTENT,READ2_SEQUENCE_DUPLICATION_LEVELS,READ2_DEDUPLICATED_PERCENTAGE,READ2_OVERREPRESENTED_SEQUENCES,READ2_ADAPTER_CONTENT,READ2_KMER_CONTENT,READ1_READ_LENGTH,READ2_READ_LENGTH
b742f3789_4e6781c38,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b742f3789_4e6781c38_read1_fastqc/fastqc_data.txt,0.11.2,364566499,,43,pass,pass,fail,pass,pass,pass,83.31465921711565,warn,pass,fail,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b742f3789_4e6781c38_read2_fastqc/fastqc_data.txt,364566499,,43,pass,pass,fail,pass,pass,pass,82.2450150715884,warn,pass,fail,76,76
b742f3789_0c582f35f,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b742f3789_0c582f35f_read1_fastqc/fastqc_data.txt,0.11.2,342454386,,43,pass,pass,fail,pass,pass,pass,83.61172265194492,warn,pass,fail,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b742f3789_0c582f35f_read2_fastqc/fastqc_data.txt,342454386,,43,pass,pass,fail,pass,pass,pass,83.6276121286375,warn,pass,fail,76,76
b7fa2d8db_09497df36,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b7fa2d8db_09497df36_read1_fastqc/fastqc_data.txt,0.11.2,339107914,,43,pass,pass,fail,pass,pass,pass,85.2111861625735,pass,pass,fail,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b7fa2d8db_09497df36_read2_fastqc/fastqc_data.txt,339107914,,43,pass,pass,fail,pass,pass,pass,84.13918201283755,pass,pass,fail,76,76
e4aa8d54f_bb16b8aae,/users/project/4DGenome/sequencing/2014-09-30/fastqc/e4aa8d54f_bb16b8aae_read1_fastqc/fastqc_data.txt,0.11.2,282311457,,42,pass,fail,warn,pass,pass,fail,16.852171218114236,pass,pass,fail,/users/project/4DGenome/sequencing/2014-09-30/fastqc/e4aa8d54f_bb16b8aae_read2_fastqc/fastqc_data.txt,282311457,,42,pass,fail,warn,pass,pass,fail,23.68117540361296,pass,pass,fail,125,125
dc3a1e069_bb16b8aae,/users/project/4DGenome/sequencing/2014-09-30/fastqc/dc3a1e069_bb16b8aae_read1_fastqc/fastqc_data.txt,0.11.2,280307379,,42,pass,pass,warn,pass,pass,fail,17.381609717135582,pass,pass,fail,/users/project/4DGenome/sequencing/2014-09-30/fastqc/dc3a1e069_bb16b8aae_read2_fastqc/fastqc_data.txt,280307379,,41,pass,warn,warn,pass,pass,fail,22.757733729345667,pass,pass,fail,125,125
ab7537068_bb16b8aae,/users/project/4DGenome/sequencing/2014-09-30/fastqc/ab7537068_bb16b8aae_read1_fastqc/fastqc_data.txt,0.11.2,283961671,,42,pass,fail,warn,pass,pass,fail,18.074232536924697,pass,pass,fail,/users/project/4DGenome/sequencing/2014-09-30/fastqc/ab7537068_bb16b8aae_read2_fastqc/fastqc_data.txt,283961671,,42,pass,fail,warn,pass,pass,fail,26.783592266059003,pass,pass,fail,125,125
9a7c4a68d_bb16b8aae,/users/project/4DGenome/sequencing/2014-09-30/fastqc/9a7c4a68d_bb16b8aae_read1_fastqc/fastqc_data.txt,0.11.2,278178409,,42,pass,fail,warn,pass,pass,fail,20.905410058642776,pass,pass,fail,/users/project/4DGenome/sequencing/2014-09-30/fastqc/9a7c4a68d_bb16b8aae_read2_fastqc/fastqc_data.txt,278178409,,42,pass,fail,warn,pass,pass,fail,22.460205552924076,pass,pass,fail,125,125
fc3e8b36a_03fc84123,/users/project/4DGenome/sequencing/2016-05-06/fastqc/fc3e8b36a_03fc84123_read1_fastqc/fastqc_data.txt,0.11.2,472725061,,43,pass,pass,fail,pass,pass,pass,80.80800893810249,warn,pass,fail,/users/project/4DGenome/sequencing/2016-05-06/fastqc/fc3e8b36a_03fc84123_read2_fastqc/fastqc_data.txt,472725061,,43,pass,pass,fail,pass,pass,pass,79.06104814138462,warn,pass,fail,76,76
b1913e6c1_bb16b8aae,/users/project/4DGenome/sequencing/2014-09-30/fastqc/b1913e6c1_bb16b8aae_read1_fastqc/fastqc_data.txt,0.11.2,284182349,,42,pass,fail,warn,pass,pass,fail,17.031669269614834,pass,pass,fail,/users/project/4DGenome/sequencing/2014-09-30/fastqc/b1913e6c1_bb16b8aae_read2_fastqc/fastqc_data.txt,284182349,,42,pass,fail,warn,pass,pass,fail,24.448234997196874,pass,pass,fail,125,125
fc3e8b36a_38bfd1b33,/users/project/4DGenome/sequencing/2016-03-05/fastqc/fc3e8b36a_38bfd1b33_read1_fastqc/fastqc_data.txt,0.11.2,333185910,,42,pass,pass,warn,pass,pass,pass,89.22031773884498,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-05/fastqc/fc3e8b36a_38bfd1b33_read2_fastqc/fastqc_data.txt,333185910,,42,pass,pass,warn,pass,pass,pass,89.67133994366951,pass,pass,fail,75,75
1317ef052_3809c7fe5,/users/project/4DGenome/sequencing/2016-06-14/fastqc/1317ef052_3809c7fe5_read1_fastqc/fastqc_data.txt,0.11.2,260121918,,40,pass,pass,fail,pass,pass,warn,62.6736266895331,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/1317ef052_3809c7fe5_read2_fastqc/fastqc_data.txt,260121918,,40,pass,pass,fail,pass,pass,warn,63.905675344055744,pass,pass,fail,76,76
d7fd92b4c_0e31e17c7,/users/project/4DGenome/sequencing/2016-06-14/fastqc/d7fd92b4c_0e31e17c7_read1_fastqc/fastqc_data.txt,0.11.2,261216598,,41,pass,pass,fail,pass,pass,pass,75.57388178680928,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/d7fd92b4c_0e31e17c7_read2_fastqc/fastqc_data.txt,261216598,,41,pass,pass,fail,pass,pass,pass,75.84293609607501,pass,pass,fail,76,76
b1913e6c1_0e31e17c7,/users/project/4DGenome/sequencing/2016-06-14/fastqc/b1913e6c1_0e31e17c7_read1_fastqc/fastqc_data.txt,0.11.2,310632397,,41,pass,pass,fail,pass,pass,pass,77.31107868857708,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/b1913e6c1_0e31e17c7_read2_fastqc/fastqc_data.txt,310632397,,41,pass,pass,fail,pass,pass,pass,77.03821509565658,pass,pass,fail,76,76
4a13fb79e_3809c7fe5,/users/project/4DGenome/sequencing/2016-06-14/fastqc/4a13fb79e_3809c7fe5_read1_fastqc/fastqc_data.txt,0.11.2,254245884,,40,pass,pass,fail,pass,pass,warn,62.28534504828198,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/4a13fb79e_3809c7fe5_read2_fastqc/fastqc_data.txt,254245884,,40,pass,pass,fail,pass,pass,warn,63.106040411682585,pass,pass,fail,76,76
f8a4ad91d_b362a771d,/users/project/4DGenome/sequencing/2016-06-14/fastqc/f8a4ad91d_b362a771d_read1_fastqc/fastqc_data.txt,0.11.2,329397874,,44,pass,pass,fail,pass,pass,warn,61.927711563092416,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/f8a4ad91d_b362a771d_read2_fastqc/fastqc_data.txt,329397874,,44,pass,pass,fail,pass,pass,warn,62.480918168618494,pass,pass,fail,76,76
cb6b65581_3809c7fe5,/users/project/4DGenome/sequencing/2016-06-14/fastqc/cb6b65581_3809c7fe5_read1_fastqc/fastqc_data.txt,0.11.2,240313790,,40,pass,pass,fail,warn,pass,warn,68.85012008009964,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/cb6b65581_3809c7fe5_read2_fastqc/fastqc_data.txt,240313790,,40,pass,pass,fail,warn,pass,warn,69.85321609677693,pass,pass,fail,76,76
c95c3766e_3809c7fe5,/users/project/4DGenome/sequencing/2016-06-14/fastqc/c95c3766e_3809c7fe5_read1_fastqc/fastqc_data.txt,0.11.2,253848335,,40,pass,pass,fail,pass,pass,warn,69.81888204796581,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/c95c3766e_3809c7fe5_read2_fastqc/fastqc_data.txt,253848335,,40,pass,pass,fail,pass,pass,pass,71.79107355209946,pass,pass,fail,76,76
0f24b004c_0e31e17c7,/users/project/4DGenome/sequencing/2016-06-14/fastqc/0f24b004c_0e31e17c7_read1_fastqc/fastqc_data.txt,0.11.2,280852756,,41,pass,pass,warn,pass,pass,pass,76.56944489873622,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/0f24b004c_0e31e17c7_read2_fastqc/fastqc_data.txt,280852756,,41,pass,pass,fail,pass,pass,pass,76.58662041321433,pass,pass,fail,76,76
66950b082_b362a771d,/users/project/4DGenome/sequencing/2016-06-14/fastqc/66950b082_b362a771d_read1_fastqc/fastqc_data.txt,0.11.2,320299585,,44,pass,pass,fail,pass,pass,warn,53.100252618703934,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/66950b082_b362a771d_read2_fastqc/fastqc_data.txt,320299585,,43,pass,pass,fail,pass,pass,warn,54.541253827555536,pass,pass,fail,76,76
ab7537068_0e31e17c7,/users/project/4DGenome/sequencing/2016-06-14/fastqc/ab7537068_0e31e17c7_read1_fastqc/fastqc_data.txt,0.11.2,278499613,,41,pass,pass,fail,pass,pass,pass,74.25228373716361,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/ab7537068_0e31e17c7_read2_fastqc/fastqc_data.txt,278499613,,41,pass,pass,fail,pass,pass,pass,74.11518558429343,pass,pass,fail,76,76
d4e07ef90_c5886713b,/users/project/4DGenome/sequencing/2016-06-14/fastqc/d4e07ef90_c5886713b_read1_fastqc/fastqc_data.txt,0.11.2,315634587,,42,pass,pass,warn,pass,pass,pass,81.86739888093386,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/d4e07ef90_c5886713b_read2_fastqc/fastqc_data.txt,315634587,,42,pass,pass,warn,pass,pass,pass,81.13425639677962,pass,pass,fail,76,76
7824bad60_c5886713b,/users/project/4DGenome/sequencing/2016-06-14/fastqc/7824bad60_c5886713b_read1_fastqc/fastqc_data.txt,0.11.2,369620261,,42,pass,pass,warn,pass,pass,pass,81.4823841245918,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/7824bad60_c5886713b_read2_fastqc/fastqc_data.txt,369620261,,42,pass,pass,warn,pass,pass,pass,81.57245806863311,pass,pass,fail,76,76
1618f57a8_c5886713b,/users/project/4DGenome/sequencing/2016-06-14/fastqc/1618f57a8_c5886713b_read1_fastqc/fastqc_data.txt,0.11.2,337876501,,41,pass,pass,warn,pass,pass,pass,83.87217068235266,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/1618f57a8_c5886713b_read2_fastqc/fastqc_data.txt,337876501,,41,pass,pass,warn,pass,pass,pass,84.47113145255271,pass,pass,fail,76,76
9cecf0755_7a34e3605,/users/project/4DGenome/sequencing/2016-06-14/fastqc/9cecf0755_7a34e3605_read1_fastqc/fastqc_data.txt,0.11.2,266765110,,41,pass,pass,fail,pass,pass,pass,74.18008467814128,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/9cecf0755_7a34e3605_read2_fastqc/fastqc_data.txt,266765110,,41,pass,pass,fail,pass,pass,pass,74.57430012546679,pass,pass,fail,76,76
dc3a1e069_0e31e17c7,/users/project/4DGenome/sequencing/2016-06-14/fastqc/dc3a1e069_0e31e17c7_read1_fastqc/fastqc_data.txt,0.11.2,246950925,,41,pass,pass,warn,pass,pass,pass,79.83763287131501,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/dc3a1e069_0e31e17c7_read2_fastqc/fastqc_data.txt,246950925,,41,pass,pass,warn,pass,pass,pass,80.11251350085087,pass,pass,fail,76,76
a7a9044d5_0e31e17c7,/users/project/4DGenome/sequencing/2016-06-14/fastqc/a7a9044d5_0e31e17c7_read1_fastqc/fastqc_data.txt,0.11.2,277940033,,41,pass,pass,fail,pass,pass,warn,61.433043885379725,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/a7a9044d5_0e31e17c7_read2_fastqc/fastqc_data.txt,277940033,,41,pass,pass,fail,pass,pass,warn,61.709032269988796,pass,pass,fail,76,76
74e57f5e3_c5886713b,/users/project/4DGenome/sequencing/2016-06-14/fastqc/74e57f5e3_c5886713b_read1_fastqc/fastqc_data.txt,0.11.2,294688885,,45,pass,pass,warn,pass,pass,pass,81.65913726049745,warn,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/74e57f5e3_c5886713b_read2_fastqc/fastqc_data.txt,294688885,,45,pass,pass,warn,pass,pass,pass,82.39217129505927,warn,pass,fail,76,76
ad1a9f5b0_b362a771d,/users/project/4DGenome/sequencing/2016-06-14/fastqc/ad1a9f5b0_b362a771d_read1_fastqc/fastqc_data.txt,0.11.2,298767041,,43,pass,pass,fail,pass,pass,pass,73.820664580726,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/ad1a9f5b0_b362a771d_read2_fastqc/fastqc_data.txt,298767041,,43,pass,pass,fail,pass,pass,pass,72.87383105310127,pass,pass,fail,76,76
2d656cab7_716f7cb4e,/users/project/4DGenome/sequencing/2016-06-14/fastqc/2d656cab7_716f7cb4e_read1_fastqc/fastqc_data.txt,0.11.2,257833559,,40,pass,pass,warn,pass,pass,pass,78.40859189010784,pass,pass,fail,/users/project/4DGenome/sequencing/2016-06-14/fastqc/2d656cab7_716f7cb4e_read2_fastqc/fastqc_data.txt,257833559,,40,pass,pass,warn,pass,pass,pass,79.78569465595163,pass,pass,fail,76,76
LDC_2,/users/project/4DGenome/sequencing/2016-06-28/fastqc/LDC_2_read1_fastqc/fastqc_data.txt,0.11.2,11283975,,44,pass,pass,warn,fail,pass,pass,91.24540351762278,fail,pass,fail,/users/project/4DGenome/sequencing/2016-06-28/fastqc/LDC_2_read2_fastqc/fastqc_data.txt,11283975,,43,pass,pass,warn,warn,pass,pass,94.96062506473287,warn,pass,fail,75,75
LDC_1,/users/project/4DGenome/sequencing/2016-06-28/fastqc/LDC_1_read1_fastqc/fastqc_data.txt,0.11.2,9652350,,43,pass,pass,warn,warn,pass,pass,92.9360572798057,fail,pass,fail,/users/project/4DGenome/sequencing/2016-06-28/fastqc/LDC_1_read2_fastqc/fastqc_data.txt,9652350,,43,pass,pass,warn,warn,pass,pass,94.89434708538045,warn,pass,fail,75,75
LDC_3,/users/project/4DGenome/sequencing/2016-06-28/fastqc/LDC_3_read1_fastqc/fastqc_data.txt,0.11.2,31638686,,48,pass,pass,warn,fail,pass,pass,87.14918432837467,fail,warn,fail,/users/project/4DGenome/sequencing/2016-06-28/fastqc/LDC_3_read2_fastqc/fastqc_data.txt,31638686,,46,pass,pass,warn,fail,pass,pass,93.45634138597335,warn,warn,fail,75,75
LDC_4,/users/project/4DGenome/sequencing/2016-07-04/fastqc/LDC_4_read1_fastqc/fastqc_data.txt,0.11.2,13727248,,42,pass,pass,fail,pass,pass,pass,95.89407638690787,pass,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/LDC_4_read2_fastqc/fastqc_data.txt,13727248,,41,pass,pass,fail,pass,pass,pass,96.55790144610863,pass,pass,fail,75,75
7d9bbf696_3c6d1f7c2,/users/project/4DGenome/sequencing/2016-07-04/fastqc/7d9bbf696_3c6d1f7c2_read1_fastqc/fastqc_data.txt,0.11.2,14533028,,42,pass,pass,warn,pass,pass,pass,96.01620196725003,warn,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/7d9bbf696_3c6d1f7c2_read2_fastqc/fastqc_data.txt,14533028,,42,pass,pass,warn,pass,pass,pass,96.8245239087402,pass,pass,warn,75,75
8d2ac542f_2733aceea,/users/project/4DGenome/sequencing/2016-07-04/fastqc/8d2ac542f_2733aceea_read1_fastqc/fastqc_data.txt,0.11.2,15082084,,44,pass,pass,fail,warn,pass,pass,81.71865783964162,fail,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/8d2ac542f_2733aceea_read2_fastqc/fastqc_data.txt,15082084,,45,pass,pass,warn,pass,pass,pass,85.15030794729235,warn,pass,fail,75,75
36c337b3a_3c6d1f7c2,/users/project/4DGenome/sequencing/2016-07-04/fastqc/36c337b3a_3c6d1f7c2_read1_fastqc/fastqc_data.txt,0.11.2,16238816,,42,pass,pass,warn,pass,pass,pass,95.88889536484443,warn,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/36c337b3a_3c6d1f7c2_read2_fastqc/fastqc_data.txt,16238816,,41,pass,pass,warn,pass,pass,pass,96.61041940906124,pass,pass,warn,75,75
8d2ac542f_bf3026223,/users/project/4DGenome/sequencing/2016-07-04/fastqc/8d2ac542f_bf3026223_read1_fastqc/fastqc_data.txt,0.11.2,15588796,,45,pass,pass,fail,pass,pass,pass,82.08522713083278,fail,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/8d2ac542f_bf3026223_read2_fastqc/fastqc_data.txt,15588796,,45,pass,pass,warn,pass,pass,pass,84.65891312423152,warn,pass,fail,75,75
2857c7892_3c6d1f7c2,/users/project/4DGenome/sequencing/2016-07-04/fastqc/2857c7892_3c6d1f7c2_read1_fastqc/fastqc_data.txt,0.11.2,18574595,,43,pass,pass,warn,warn,pass,pass,94.98465116743958,warn,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/2857c7892_3c6d1f7c2_read2_fastqc/fastqc_data.txt,18574595,,42,pass,pass,warn,pass,pass,pass,95.92118817327521,pass,pass,fail,75,75
8d2ac542f_ebf44c9da,/users/project/4DGenome/sequencing/2016-07-04/fastqc/8d2ac542f_ebf44c9da_read1_fastqc/fastqc_data.txt,0.11.2,21984932,,45,pass,pass,fail,pass,pass,pass,78.15027390644637,fail,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/8d2ac542f_ebf44c9da_read2_fastqc/fastqc_data.txt,21984932,,45,pass,pass,fail,pass,pass,pass,81.46763323522741,warn,pass,fail,75,75
dc3a1e069_caa8f8baf,/users/project/4DGenome/sequencing/2016-07-04/fastqc/dc3a1e069_caa8f8baf_read1_fastqc/fastqc_data.txt,0.11.2,26824652,,45,pass,pass,warn,warn,pass,pass,94.16419236946271,warn,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/dc3a1e069_caa8f8baf_read2_fastqc/fastqc_data.txt,26824652,,44,pass,pass,warn,pass,pass,pass,96.08567103550756,pass,pass,fail,75,75
8d2ac542f_9771f1207,/users/project/4DGenome/sequencing/2016-07-04/fastqc/8d2ac542f_9771f1207_read1_fastqc/fastqc_data.txt,0.11.2,25582218,,45,pass,pass,fail,pass,pass,pass,77.14117612186196,fail,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/8d2ac542f_9771f1207_read2_fastqc/fastqc_data.txt,25582218,,45,pass,pass,fail,pass,pass,pass,80.77028129414681,warn,pass,fail,75,75
dc3a1e069_fba56d306,/users/project/4DGenome/sequencing/2016-07-04/fastqc/dc3a1e069_fba56d306_read1_fastqc/fastqc_data.txt,0.11.2,36823996,,45,pass,pass,warn,warn,pass,pass,84.34668223461536,fail,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/dc3a1e069_fba56d306_read2_fastqc/fastqc_data.txt,36823996,,44,pass,pass,warn,pass,pass,pass,88.15967051047555,warn,pass,fail,75,75
c133e90d3_ebf44c9da,/users/project/4DGenome/sequencing/2016-07-04/fastqc/c133e90d3_ebf44c9da_read1_fastqc/fastqc_data.txt,0.11.2,44044675,,43,pass,pass,warn,pass,pass,pass,91.51428197212806,warn,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/c133e90d3_ebf44c9da_read2_fastqc/fastqc_data.txt,44044675,,43,pass,pass,warn,pass,pass,pass,92.8698711373784,warn,pass,fail,75,75
dc3a1e069_6290e645c,/users/project/4DGenome/sequencing/2016-07-04/fastqc/dc3a1e069_6290e645c_read1_fastqc/fastqc_data.txt,0.11.2,44298490,,44,pass,pass,warn,pass,pass,pass,92.26031320980567,warn,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/dc3a1e069_6290e645c_read2_fastqc/fastqc_data.txt,44298490,,43,pass,pass,warn,pass,pass,pass,94.15205204630003,pass,pass,fail,75,75
c133e90d3_9771f1207,/users/project/4DGenome/sequencing/2016-07-04/fastqc/c133e90d3_9771f1207_read1_fastqc/fastqc_data.txt,0.11.2,53694827,,39,pass,pass,warn,pass,pass,pass,91.79003136104377,pass,pass,fail,/users/project/4DGenome/sequencing/2016-07-04/fastqc/c133e90d3_9771f1207_read2_fastqc/fastqc_data.txt,53694827,,39,pass,pass,warn,pass,pass,pass,92.93961791262505,pass,pass,fail,75,75
RFP_3,/users/project/4DGenome/sequencing/2016-08-16/fastqc/RFP_3_read1_fastqc/fastqc_data.txt,0.11.2,17765663,,45,pass,pass,warn,fail,pass,pass,92.21723561457031,fail,pass,fail,/users/project/4DGenome/sequencing/2016-08-16/fastqc/RFP_3_read2_fastqc/fastqc_data.txt,17765663,,44,pass,pass,warn,warn,pass,pass,96.3038130200083,warn,pass,fail,75,75
149cadb03_e1624be9f,/users/project/4DGenome/sequencing/2016-08-16/fastqc/149cadb03_e1624be9f_read1_fastqc/fastqc_data.txt,0.11.2,23660225,,41,pass,pass,fail,pass,pass,pass,95.54254566241318,warn,pass,fail,/users/project/4DGenome/sequencing/2016-08-16/fastqc/149cadb03_e1624be9f_read2_fastqc/fastqc_data.txt,23660225,,41,pass,pass,fail,pass,pass,pass,96.5224032888818,pass,pass,fail,75,75
RFP_1,/users/project/4DGenome/sequencing/2016-08-16/fastqc/RFP_1_read1_fastqc/fastqc_data.txt,0.11.2,23969544,,45,pass,pass,warn,warn,pass,pass,91.99153701848334,fail,pass,fail,/users/project/4DGenome/sequencing/2016-08-16/fastqc/RFP_1_read2_fastqc/fastqc_data.txt,23969544,,44,pass,pass,warn,warn,pass,pass,94.94665526614448,warn,pass,fail,75,75
RFP_4,/users/project/4DGenome/sequencing/2016-08-16/fastqc/RFP_4_read1_fastqc/fastqc_data.txt,0.11.2,24349543,,46,pass,pass,warn,fail,pass,pass,92.36573900031767,fail,pass,fail,/users/project/4DGenome/sequencing/2016-08-16/fastqc/RFP_4_read2_fastqc/fastqc_data.txt,24349543,,44,pass,pass,warn,warn,pass,pass,96.18395693408763,warn,pass,fail,75,75
dc3a1e069_e1624be9f,/users/project/4DGenome/sequencing/2016-08-16/fastqc/dc3a1e069_e1624be9f_read1_fastqc/fastqc_data.txt,0.11.2,24192374,,41,pass,pass,fail,pass,pass,pass,95.46212257305041,warn,pass,fail,/users/project/4DGenome/sequencing/2016-08-16/fastqc/dc3a1e069_e1624be9f_read2_fastqc/fastqc_data.txt,24192374,,41,pass,pass,fail,pass,pass,pass,96.19379099926579,pass,pass,fail,75,75
66950b082_e1624be9f,/users/project/4DGenome/sequencing/2016-08-16/fastqc/66950b082_e1624be9f_read1_fastqc/fastqc_data.txt,0.11.2,24814164,,42,pass,pass,fail,pass,pass,pass,95.11641964966967,warn,pass,fail,/users/project/4DGenome/sequencing/2016-08-16/fastqc/66950b082_e1624be9f_read2_fastqc/fastqc_data.txt,24814164,,41,pass,pass,fail,pass,pass,pass,96.39292690805044,pass,pass,fail,75,75
RFP_2,/users/project/4DGenome/sequencing/2016-08-16/fastqc/RFP_2_read1_fastqc/fastqc_data.txt,0.11.2,26777925,,45,pass,pass,warn,warn,pass,pass,91.78671929602598,fail,pass,fail,/users/project/4DGenome/sequencing/2016-08-16/fastqc/RFP_2_read2_fastqc/fastqc_data.txt,26777925,,44,pass,pass,warn,warn,pass,pass,94.56563311350784,warn,pass,fail,75,75
b3d493e12_e1624be9f,/users/project/4DGenome/sequencing/2016-08-16/fastqc/b3d493e12_e1624be9f_read1_fastqc/fastqc_data.txt,0.11.2,33942895,,41,pass,pass,fail,pass,pass,pass,95.64603889179772,warn,pass,fail,/users/project/4DGenome/sequencing/2016-08-16/fastqc/b3d493e12_e1624be9f_read2_fastqc/fastqc_data.txt,33942895,,41,pass,pass,fail,pass,pass,pass,96.47758303434998,pass,pass,fail,75,75
e22e868a9_78d40f073,/users/project/4DGenome/sequencing/2016-08-16/fastqc/e22e868a9_78d40f073_read1_fastqc/fastqc_data.txt,0.11.2,37894000,,54,pass,pass,fail,fail,pass,pass,73.0670962133381,fail,pass,fail,/users/project/4DGenome/sequencing/2016-08-16/fastqc/e22e868a9_78d40f073_read2_fastqc/fastqc_data.txt,37894000,,56,pass,pass,fail,fail,pass,pass,80.41822309237486,fail,pass,fail,75,75
LDC_6,/users/project/4DGenome/sequencing/2016-07-22/fastqc/LDC_6_read1_fastqc/fastqc_data.txt,0.11.2,562399169,,41,pass,pass,fail,pass,pass,pass,73.07030460759478,pass,pass,fail,/users/project/4DGenome/sequencing/2016-07-22/fastqc/LDC_6_read2_fastqc/fastqc_data.txt,562399169,,41,pass,warn,fail,pass,pass,pass,74.67303875598652,pass,pass,fail,75,75
LDC_7,/users/project/4DGenome/sequencing/2016-07-22/fastqc/LDC_7_read1_fastqc/fastqc_data.txt,0.11.2,640758192,,42,pass,pass,fail,pass,pass,pass,74.85255577138274,pass,pass,fail,/users/project/4DGenome/sequencing/2016-07-22/fastqc/LDC_7_read2_fastqc/fastqc_data.txt,640758192,,42,pass,warn,fail,pass,pass,pass,76.26968867317225,pass,pass,fail,75,75
LDC_5,/users/project/4DGenome/sequencing/2016-07-22/fastqc/LDC_5_read1_fastqc/fastqc_data.txt,0.11.2,628143658,,41,pass,pass,fail,pass,pass,pass,72.92013430285176,pass,pass,fail,/users/project/4DGenome/sequencing/2016-07-22/fastqc/LDC_5_read2_fastqc/fastqc_data.txt,628143658,,41,pass,warn,fail,pass,pass,pass,74.80249756055962,pass,pass,fail,75,75
LDC_8,/users/project/4DGenome/sequencing/2016-09-02/fastqc/LDC_8_read1_fastqc/fastqc_data.txt,0.11.2,325901967,,42,pass,fail,fail,pass,pass,pass,85.46172064343011,pass,pass,fail,/users/project/4DGenome/sequencing/2016-09-02/fastqc/LDC_8_read2_fastqc/fastqc_data.txt,325901967,,42,pass,warn,fail,pass,pass,pass,89.46870251860919,pass,pass,fail,75,75
LDC_71,/users/project/4DGenome/sequencing/2016-09-02/fastqc/LDC_71_read1_fastqc/fastqc_data.txt,0.11.2,328979719,,42,pass,fail,fail,pass,pass,pass,83.49222319096329,pass,pass,fail,/users/project/4DGenome/sequencing/2016-09-02/fastqc/LDC_71_read2_fastqc/fastqc_data.txt,328979719,,42,pass,pass,fail,pass,pass,pass,88.92389119386885,pass,pass,fail,75,75
